Date,SPX,GLD,USO,SLV,EUR/USD
11/18/2013,1791.530029,1229.00002,33.619999,19.67,1.348399
11/19/2013,1787.869995,1229.49997,33.720001,19.610001,1.350439
11/20/2013,1781.369995,1201.20003,33.630001,19.139999,1.356742
11/21/2013,1795.849976,1199.40002,34.169998,19.24,1.343382
11/22/2013,1804.76001,1199.19998,34.040001,19.129999,1.347182
11/25/2013,1802.47998,1204.59999,33.82,19.27,1.355234
11/26/2013,1802.75,1198.2,33.689999,19.129999,1.352759
11/27/2013,1807.22998,1194.59999,33.189999,18.959999,1.356779
11/29/2013,1805.810059,1206.99997,33.459999,19.24,1.360396
12/2/2013,1800.900024,1175.80002,33.68,18.459999,1.358511
12/3/2013,1795.150024,1179.59999,34.509998,18.42,1.354206
12/4/2013,1792.810059,1199.59999,34.880001,19,1.359065
12/5/2013,1785.030029,1183.00003,34.93,18.690001,1.35864
12/6/2013,1805.089966,1185.50003,35.049999,18.76,1.366998
12/9/2013,1808.369995,1197.20001,34.91,19.120001,1.370652
12/10/2013,1802.619995,1218.2,35.310001,19.66,1.374023
12/11/2013,1782.219971,1208.60001,34.98,19.549999,1.376444
12/12/2013,1775.5,1182.90001,34.970001,18.809999,1.378607
12/13/2013,1775.319946,1193.79997,34.639999,18.950001,1.375081
12/16/2013,1786.540039,1196.90002,34.939999,19.219999,1.373928
12/17/2013,1781,1186.50002,34.869999,19.139999,1.376292
12/18/2013,1810.650024,1176.10001,35.029999,19.09,1.377126
12/19/2013,1809.599976,1148.2,35.32,18.49,1.368495
12/20/2013,1818.319946,1159.40002,35.48,18.620001,1.365579
12/23/2013,1827.98999,1155.7,35.360001,18.719999,1.367839
12/24/2013,1833.319946,1160.99998,35.490002,18.76,1.369994
12/26/2013,1842.02002,1167.39998,35.650002,19.02,1.366848
12/27/2013,1841.400024,1171.20003,35.84,19.27,1.369619
12/30/2013,1841.069946,1153.89999,35.529999,18.85,1.375024
12/31/2013,1848.359985,1161.20003,35.32,18.709999,1.381006
1/2/2014,1831.97998,1180,34.23,19.23,1.376671
1/3/2014,1831.369995,1192.90001,33.75,19.42,1.366662
1/6/2014,1826.77002,1195,33.57,19.42,1.359601
1/7/2014,1837.880005,1188.2,33.580002,19.129999,1.363196
1/8/2014,1837.48999,1181.20003,33.16,18.83,1.361637
1/9/2014,1838.130005,1184.59999,33.080002,18.84,1.357202
1/10/2014,1842.369995,1202.60002,33.189999,19.379999,1.360711
1/13/2014,1819.199951,1210.19997,32.810001,19.68,1.367185
1/14/2014,1838.880005,1198.89999,33.040001,19.42,1.366998
1/15/2014,1848.380005,1196.60004,33.77,19.4,1.366848
1/16/2014,1845.890015,1197.90001,33.650002,19.35,1.359934
1/17/2014,1838.699951,1209.3,33.689999,19.51,1.361804
1/21/2014,1843.800049,1196.99997,33.990002,19.17,1.354903
1/22/2014,1844.859985,1191.90002,34.560001,19.030001,1.355914
1/23/2014,1828.459961,1217.90001,34.720001,19.26,1.354224
1/24/2014,1790.290039,1222.90001,34.580002,19.16,1.368907
1/27/2014,1781.560059,1209.59999,34.23,18.889999,1.368794
1/28/2014,1792.5,1209.49997,34.689999,18.85,1.367465
1/29/2014,1774.199951,1224.70001,34.73,19.02,1.365505
1/30/2014,1794.189941,1197.69997,34.950001,18.49,1.365859
1/31/2014,1782.589966,1200.89996,34.799999,18.450001,1.355877
2/3/2014,1741.890015,1213.2,34.52,18.610001,1.348818
2/4/2014,1755.199951,1209.89998,34.740002,18.75,1.352503
2/5/2014,1751.640015,1212.90001,34.709999,19.07,1.351589
2/6/2014,1773.430054,1212.39998,34.900002,19.17,1.35351
2/7/2014,1797.02002,1221.69998,35.639999,19.27,1.359213
2/10/2014,1799.839966,1229.19998,35.630001,19.290001,1.361934
2/11/2014,1819.75,1243.60001,35.639999,19.450001,1.36461
2/12/2014,1819.26001,1244.3,35.799999,19.43,1.363903
2/13/2014,1829.829956,1254.89998,35.869999,19.74,1.35901
2/14/2014,1838.630005,1271.50002,35.91,20.65,1.367877
2/18/2014,1840.76001,1274.00002,36.66,21.129999,1.370445
2/19/2014,1828.75,1262.69997,36.900002,20.629999,1.376197
2/20/2014,1839.780029,1275.99998,36.880001,21,1.373042
2/21/2014,1836.25,1275.80002,36.689999,20.969999,1.372119
2/24/2014,1847.609985,1289.90005,36.790001,21.18,1.373796
2/25/2014,1845.119995,1292.10007,36.59,21.02,1.373608
2/26/2014,1845.160034,1281.10001,36.75,20.42,1.374608
2/27/2014,1854.290039,1281.99997,36.689999,20.459999,1.368195
2/28/2014,1859.449951,1276.20003,36.740002,20.35,1.370746
3/3/2014,1845.72998,1302.89993,37.52,20.620001,1.377695
3/4/2014,1873.910034,1286.79993,37.060001,20.370001,1.373702
3/5/2014,1873.810059,1288.89999,36.240002,20.360001,1.374117
3/6/2014,1877.030029,1301.69998,36.57,20.66,1.373419
3/7/2014,1878.040039,1290.89996,36.779999,20.08,1.386309
3/10/2014,1877.170044,1291.30005,36.299999,20.01,1.387867
3/11/2014,1867.630005,1298.60001,35.810001,20.040001,1.387887
3/12/2014,1868.199951,1317.59995,35.349998,20.469999,1.385809
3/13/2014,1846.339966,1322.10007,35.34,20.360001,1.390453
3/14/2014,1841.130005,1331.00006,35.529999,20.620001,1.386539
3/17/2014,1858.829956,1316.39999,35.150002,20.33,1.391304
3/18/2014,1872.25,1306.19995,35.580002,20.01,1.392661
3/19/2014,1860.77002,1280.89996,35.709999,19.790001,1.393088
3/20/2014,1872.01001,1278.60001,35.580002,19.52,1.381922
3/21/2014,1866.52002,1284.70001,35.84,19.52,1.378208
3/24/2014,1857.439941,1261.8,35.82,19.209999,1.379558
3/25/2014,1865.619995,1264.10004,35.77,19.219999,1.383892
3/26/2014,1852.560059,1254.10004,36.09,19.02,1.381903
3/27/2014,1849.040039,1245.89996,36.5,19,1.378208
3/28/2014,1857.619995,1245.59998,36.619999,19.059999,1.374136
3/31/2014,1872.339966,1236.10001,36.59,19.040001,1.377505
4/1/2014,1885.52002,1233.89999,35.830002,19.059999,1.379482
4/2/2014,1890.900024,1243.2,35.799999,19.190001,1.376823
4/3/2014,1888.77002,1239.19998,36.139999,19.059999,1.372382
4/7/2014,1845.040039,1249.10004,36.279999,19.129999,1.374306
4/8/2014,1851.959961,1260.89996,36.900002,19.23,1.379329
4/9/2014,1872.180054,1263.2,37.220001,19.110001,1.385502
4/10/2014,1833.079956,1270.10002,37.200001,19.27,1.388638
4/14/2014,1830.609985,1278.49998,37.380001,19.209999,1.381712
4/15/2014,1842.97998,1254.89998,37.389999,18.879999,1.381196
4/16/2014,1862.310059,1255.40001,37.48,18.879999,1.382705
4/17/2014,1864.849976,1247.5,37.66,18.879999,1.381216
4/21/2014,1871.890015,1242.39998,37.639999,18.67,1.379501
4/22/2014,1879.550049,1237.79999,37,18.709999,1.381006
4/23/2014,1875.390015,1237.60002,36.91,18.690001,1.381922
4/24/2014,1878.609985,1245.59998,37.049999,18.92,1.383202
4/28/2014,1869.430054,1248.79997,36.709999,18.85,1.385291
4/29/2014,1878.329956,1248.60001,36.720001,18.76,1.381368
4/30/2014,1883.949951,1242.20001,36.32,18.459999,1.386924
5/1/2014,1883.680054,1238.00003,36.16,18.35,1.387097
5/5/2014,1884.660034,1262.20001,36.139999,18.84,1.387598
5/6/2014,1867.719971,1259.80003,36.189999,18.799999,1.393068
5/7/2014,1878.209961,1241.69998,36.599998,18.57,1.391169
5/8/2014,1875.630005,1241.69998,36.490002,18.440001,1.384428
5/12/2014,1896.650024,1249.40002,36.59,18.780001,1.375667
5/13/2014,1897.449951,1245.99998,37.040001,18.77,1.370952
5/14/2014,1888.530029,1258.09998,37.18,19,1.372006
5/15/2014,1870.849976,1247.69997,37.040001,18.74,1.371648
5/19/2014,1885.079956,1245.80002,37.380001,18.629999,1.371385
5/20/2014,1872.829956,1246.90002,37.52,18.65,1.370407
5/21/2014,1888.030029,1243.89999,37.98,18.639999,1.368176
5/22/2014,1892.48999,1246.69998,38.009998,18.73,1.365449
5/27/2014,1911.910034,1218.49998,38.139999,18.360001,1.363698
5/28/2014,1909.780029,1211.99997,37.68,18.280001,1.359342
5/29/2014,1920.030029,1209.40002,37.91,18.299999,1.360452
6/2/2014,1924.969971,1196.99997,37.529999,18.02,1.359897
6/3/2014,1924.23999,1200.10002,37.639999,18.1,1.362101
6/4/2014,1927.880005,1197.60002,37.509998,18.059999,1.360415
6/5/2014,1940.459961,1206.60004,37.549999,18.26,1.366195
6/9/2014,1951.27002,1206.50002,38.18,18.32,1.359268
6/10/2014,1950.790039,1213.89999,38.279999,18.459999,1.354096
6/11/2014,1943.890015,1214.10004,38.25,18.459999,1.353711
6/12/2014,1930.109985,1226.39999,39.080002,18.76,1.355454
6/16/2014,1937.780029,1224.19998,39.169998,18.85,1.357718
6/17/2014,1941.98999,1222.79999,38.990002,18.940001,1.354793
6/18/2014,1956.97998,1226.69998,39.009998,19.049999,1.359065
6/19/2014,1959.47998,1269.40002,39.130001,19.92,1.361137
6/23/2014,1962.609985,1268.49998,39.16,20.049999,1.360193
6/24/2014,1949.97998,1269.80003,39.09,20.08,1.360581
6/25/2014,1959.530029,1269.89998,39.290001,20.190001,1.362899
6/26/2014,1957.219971,1267.30003,38.970001,20.24,1.361304
6/30/2014,1960.22998,1280.39993,38.880001,20.25,1.369357
7/1/2014,1973.319946,1276.99997,38.860001,20.209999,1.368083
7/2/2014,1974.619995,1276.99997,38.400002,20.299999,1.3653
7/3/2014,1985.439941,1271.60004,38.25,20.290001,1.361007
7/7/2014,1977.650024,1270.19997,38.169998,20.17,1.360618
7/8/2014,1963.709961,1270.7,38.18,20.209999,1.361711
7/9/2014,1972.829956,1278.39996,37.689999,20.27,1.364294
7/10/2014,1964.680054,1285.39993,37.900002,20.52,1.360507
7/14/2014,1977.099976,1257.20001,37.32,20.1,1.362175
7/15/2014,1973.280029,1245.29999,36.880001,19.879999,1.357202
7/16/2014,1981.569946,1249.70001,37.310001,19.91,1.352997
7/17/2014,1958.119995,1270.89996,37.830002,20.290001,1.351881
7/21/2014,1973.630005,1263.39996,38.099998,20.1,1.352704
7/22/2014,1983.530029,1257.39998,37.950001,20.1,1.346801
7/23/2014,1987.01001,1256.20003,38.16,20.08,1.346294
7/24/2014,1987.97998,1243.49998,37.82,19.58,1.346475
7/28/2014,1978.910034,1255.80002,37.639999,19.809999,1.343905
7/29/2014,1969.949951,1251.99997,37.389999,19.780001,1.341112
7/30/2014,1970.069946,1248.30002,36.919998,19.780001,1.339603
7/31/2014,1930.670044,1233.89999,36.32,19.58,1.338993
8/4/2014,1938.98999,1239.89998,36.48,19.4,1.34221
8/5/2014,1920.209961,1238.70003,36.16,19.049999,1.337238
8/6/2014,1920.23999,1256.69998,35.950001,19.23,1.338294
8/7/2014,1909.569946,1261.8,36.16,19.17,1.335827
8/11/2014,1936.920044,1259.59999,36.220001,19.23,1.338491
8/12/2014,1933.75,1259.89998,35.990002,19.17,1.336612
8/13/2014,1946.719971,1261.99997,36.02,19.040001,1.336791
8/14/2014,1955.180054,1263.09998,35.110001,19.1,1.336398
8/18/2014,1971.73999,1249.59999,35.060001,18.870001,1.336112
8/19/2014,1981.599976,1246.8,34.709999,18.700001,1.332197
8/20/2014,1986.51001,1242.20001,34.860001,18.719999,1.326049
8/21/2014,1992.369995,1228.79997,35.09,18.690001,1.327933
8/25/2014,1997.920044,1227.39998,34.869999,18.6,1.318896
8/26/2014,2000.02002,1233.49998,35.040001,18.629999,1.31702
8/27/2014,2000.119995,1233.2,35.029999,18.66,1.319087
8/28/2014,1996.73999,1240,35.32,18.74,1.318496
9/2/2014,2002.280029,1216.50002,34.790001,18.41,1.313198
9/3/2014,2000.719971,1221.50002,35.549999,18.43,1.315097
9/4/2014,1997.650024,1214.80003,35.299999,18.32,1.293276
9/8/2014,2001.540039,1207.30003,34.700001,18.26,1.289108
9/9/2014,1988.439941,1208.70003,34.619999,18.309999,1.294197
9/10/2014,1995.689941,1202.60002,34.259998,18.24,1.291706
9/11/2014,1997.449951,1194.70001,34.689999,17.959999,1.292357
9/15/2014,1984.130005,1186.39999,34.560001,17.92,1.293979
9/16/2014,1998.97998,1188.30002,35.25,17.950001,1.295908
9/17/2014,2001.569946,1175.40001,35.009998,17.77,1.285
9/18/2014,2011.359985,1177.79999,34.619999,17.77,1.292006
9/22/2014,1994.290039,1168.49998,34.189999,17.08,1.285149
9/23/2014,1982.77002,1175.99998,34.439999,17.07,1.285397
9/24/2014,1998.300049,1170.50003,35,16.99,1.277808
9/25/2014,1965.98999,1173.89999,34.830002,16.83,1.275705
9/29/2014,1977.800049,1170.29999,35.52,16.780001,1.269084
9/30/2014,1972.290039,1162.09999,34.41,16.35,1.262834
10/1/2014,1946.160034,1167.69997,34.150002,16.48,1.262419
10/2/2014,1946.170044,1167.39998,34.369999,16.41,1.267058
10/6/2014,1964.819946,1160.29999,34.040001,16.6,1.264606
10/7/2014,1935.099976,1163.60001,33.439999,16.48,1.266801
10/8/2014,1968.890015,1174.70001,33,16.68,1.274307
10/9/2014,1928.209961,1176.39999,32.110001,16.620001,1.268907
10/13/2014,1874.73999,1185.19997,31.99,16.73,1.272394
10/14/2014,1877.699951,1185.89996,30.85,16.68,1.263903
10/15/2014,1862.48999,1189.89998,30.67,16.709999,1.282166
10/16/2014,1862.76001,1192.20001,31.1,16.67,1.280442
10/20/2014,1904.01001,1198.00003,31.139999,16.73,1.279525
10/21/2014,1941.280029,1200.19997,31.299999,16.809999,1.271472
10/22/2014,1927.109985,1193.39996,30.549999,16.459999,1.264143
10/23/2014,1950.819946,1185.19997,31.059999,16.5,1.265406
10/27/2014,1961.630005,1180.59998,30.639999,16.42,1.267668
10/28/2014,1985.050049,1180.99998,30.82,16.49,1.270148
10/29/2014,1982.300049,1164.10004,31.23,16.379999,1.273837
10/30/2014,1994.650024,1151.90002,30.76,15.82,1.26328
10/31/2014,2018.050049,1126.60004,30.629999,15.5,1.261336
11/3/2014,2017.810059,1121.50002,29.76,15.48,1.250313
11/4/2014,2012.099976,1122.20001,29.299999,15.36,1.249594
11/5/2014,2023.569946,1097.90001,29.950001,14.66,1.255256
11/6/2014,2031.209961,1098.79997,29.6,14.82,1.248003
11/7/2014,2031.920044,1129.70001,29.76,15.1,1.238007
11/10/2014,2038.26001,1104.59999,29.34,14.92,1.246137
11/11/2014,2039.680054,1120.40001,29.42,15.11,1.242993
11/12/2014,2038.25,1115,29.139999,15.03,1.247583
11/13/2014,2039.329956,1116.69998,28.290001,14.97,1.242993
11/14/2014,2039.819946,1144.70001,28.83,15.63,1.247598
11/17/2014,2041.319946,1140.50003,28.68,15.5,1.251846
11/18/2014,2051.800049,1150.50003,28.200001,15.55,1.244896
11/19/2014,2048.719971,1136.8,28.25,15.48,1.253337
11/20/2014,2052.75,1148.60001,28.73,15.6,1.254076
11/21/2014,2063.5,1153.89999,29.1,15.79,1.254501
11/24/2014,2069.409912,1151.10001,28.74,15.78,1.237501
11/25/2014,2067.030029,1153.79997,28.030001,15.98,1.243317
11/26/2014,2072.830078,1151.60004,27.9,15.87,1.248065
11/28/2014,2067.560059,1121.10001,25.58,14.83,1.246199
12/1/2014,2053.439941,1165.80002,26.32,15.78,1.243828
12/2/2014,2066.550049,1151.39999,25.58,15.75,1.247007
12/3/2014,2074.330078,1163.30002,25.58,15.73,1.23885
12/4/2014,2071.919922,1158.79997,25.34,15.77,1.231664
12/5/2014,2075.370117,1144.3,24.959999,15.61,1.238666
12/8/2014,2060.310059,1157.79999,23.91,15.71,1.229407
12/9/2014,2059.820068,1181.90002,24.200001,16.32,1.231512
12/10/2014,2026.140015,1179.59999,23.280001,16.370001,1.239495
12/11/2014,2035.329956,1176.90002,22.68,16.33,1.247396
12/12/2014,2002.329956,1174.10004,21.93,16.299999,1.239495
12/15/2014,1989.630005,1143.89999,21.059999,15.47,1.246354
12/16/2014,1972.73999,1149.49997,21.299999,15.08,1.244354
12/17/2014,2012.890015,1142.69997,21.34,15.1,1.251204
12/18/2014,2061.22998,1151.50002,20.74,15.25,1.233898
12/19/2014,2070.649902,1147.69997,21.959999,15.39,1.229045
12/22/2014,2078.540039,1125.50003,20.92,14.99,1.222599
12/23/2014,2082.169922,1127.39998,21.559999,15.04,1.222374
12/24/2014,2081.879883,1127.69997,21.049999,15.09,1.217493
12/26/2014,2088.77002,1148.30002,20.780001,15.35,1.221001
12/29/2014,2090.570068,1136.69998,20.299999,15.11,1.216945
12/30/2014,2080.350098,1151.99997,20.290001,15.58,1.215347
12/31/2014,2058.899902,1135.80002,20.360001,15.06,1.216205
1/2/2015,2058.199951,1140.80002,19.889999,15.11,1.208941
1/5/2015,2020.579956,1158.00003,18.790001,15.5,1.194643
1/6/2015,2002.609985,1171.20003,18.049999,15.83,1.193902
1/7/2015,2025.900024,1164.3,18.370001,15.85,1.187536
1/8/2015,2062.139893,1159.40002,18.549999,15.64,1.1836
1/9/2015,2044.810059,1172.60002,18.280001,15.77,1.179607
1/12/2015,2028.26001,1185.59998,17.41,15.87,1.18707
1/13/2015,2023.030029,1181.60004,17.620001,16.290001,1.183152
1/14/2015,2011.27002,1179.70001,18.27,16.129999,1.177829
1/15/2015,1992.670044,1209.40002,17.450001,16.15,1.178592
1/16/2015,2019.420044,1225.19997,18.33,16.950001,1.163738
1/20/2015,2022.550049,1241.99997,17.48,17.18,1.159797
1/21/2015,2032.119995,1242.30003,17.77,17.370001,1.154694
1/22/2015,2063.149902,1252.30003,17.41,17.610001,1.161535
1/23/2015,2051.820068,1242.30003,17,17.51,1.134675
1/26/2015,2057.090088,1229.89998,16.870001,17.129999,1.112545
1/27/2015,2029.550049,1244.00002,17.209999,17.33,1.124771
1/28/2015,2002.160034,1234.19998,16.559999,17.23,1.136738
1/29/2015,2021.25,1207.60002,16.68,16.24,1.128146
1/30/2015,1994.98999,1234.49997,17.82,16.540001,1.133556
2/2/2015,2020.849976,1224.19998,18.620001,16.469999,1.130902
2/3/2015,2050.030029,1210.50003,19.620001,16.549999,1.134173
2/4/2015,2041.51001,1215.80002,18.280001,16.629999,1.145738
2/5/2015,2062.52002,1217.90001,19.030001,16.58,1.131875
2/6/2015,2055.469971,1186.39999,19.469999,16.030001,1.147197
2/9/2015,2046.73999,1191.69998,19.77,16.32,1.131439
2/10/2015,2068.590088,1184.70001,18.940001,16.190001,1.132695
2/11/2015,2068.530029,1170.7,18.51,16.08,1.132195
2/12/2015,2088.47998,1173.39996,19.18,16.15,1.131196
2/13/2015,2096.98999,1179.80003,19.620001,16.540001,1.140394
2/17/2015,2100.340088,1160.10002,19.790001,15.83,1.133401
2/18/2015,2099.679932,1163.39996,19.26,15.75,1.140472
2/19/2015,2097.449951,1159.40002,19.1,15.7,1.140004
2/20/2015,2110.300049,1152.79999,18.65,15.54,1.136674
2/23/2015,2109.659912,1154.3,18.110001,15.63,1.138148
2/24/2015,2115.47998,1152.60002,18.040001,15.56,1.133299
2/25/2015,2113.860107,1156.99997,18.65,15.83,1.133903
2/26/2015,2110.73999,1160.7,18.030001,15.84,1.136364
2/27/2015,2104.5,1161.60004,18.1,15.87,1.120536
3/2/2015,2117.389893,1156.8,18.32,15.66,1.116196
3/3/2015,2107.780029,1154.70001,18.49,15.58,1.117905
3/4/2015,2098.530029,1151.10001,19.01,15.49,1.118218
3/5/2015,2101.040039,1150,18.709999,15.53,1.108205
3/6/2015,2071.26001,1118.60001,18.24,15.19,1.103205
3/9/2015,2079.429932,1119.70001,18.35,15.1,1.084599
3/10/2015,2044.160034,1114.19998,17.91,15.02,1.083341
3/11/2015,2040.23999,1107.5,17.77,14.84,1.07087
3/12/2015,2065.949951,1107.20001,17.440001,14.92,1.054875
3/13/2015,2053.399902,1108.79997,16.799999,14.9,1.062631
3/16/2015,2081.189941,1108.09998,16.35,14.99,1.048163
3/17/2015,2074.280029,1102.09999,15.96,14.9,1.057295
3/18/2015,2099.5,1123.70003,16.76,15.36,1.059805
3/19/2015,2089.27002,1122.90001,16.08,15.44,1.084999
3/20/2015,2108.100098,1135.7,16.43,16,1.066894
3/23/2015,2104.419922,1142.90001,16.780001,16.299999,1.082661
3/24/2015,2091.5,1145.7,16.790001,16.280001,1.094499
3/25/2015,2061.050049,1147.30003,17.360001,16.24,1.090203
3/26/2015,2056.149902,1154.80003,18.209999,16.299999,1.096047
3/27/2015,2061.02002,1150.59998,17.139999,16.219999,1.088637
3/30/2015,2086.23999,1137.5,17.23,15.98,1.083025
3/31/2015,2067.889893,1136.60004,16.84,15.93,1.073814
4/1/2015,2059.689941,1155.99998,17.58,16.23,1.076994
4/2/2015,2066.959961,1152.79999,17.559999,16.02,1.087075
4/6/2015,2080.620117,1166.90002,18.43,16.27,1.093482
4/7/2015,2076.330078,1161.10001,19.059999,16.15,1.082415
4/8/2015,2081.899902,1154.70001,18.07,15.81,1.078528
4/9/2015,2091.179932,1146.69998,18.030001,15.51,1.066906
4/13/2015,2092.429932,1151.39999,18.5,15.6,1.057295
4/14/2015,2095.840088,1144.40002,18.82,15.51,1.064713
4/15/2015,2106.629883,1154.3,19.709999,15.63,1.06768
4/16/2015,2104.98999,1150.29999,19.940001,15.57,1.075558
4/20/2015,2100.399902,1147.20001,19.889999,15.29,1.074749
4/21/2015,2097.290039,1153.79997,19.450001,15.32,1.074172
4/22/2015,2107.959961,1138.30002,19.360001,15.11,1.072582
4/23/2015,2112.929932,1146.60004,19.76,15.21,1.081502
4/27/2015,2108.919922,1153.30002,19.52,15.66,1.087796
4/28/2015,2114.76001,1163.30002,19.6,15.87,1.096912
4/29/2015,2106.850098,1155.10002,20.120001,15.81,1.111432
4/30/2015,2085.51001,1134.70001,20.51,15.43,1.121466
5/4/2015,2114.48999,1140.99998,20.280001,15.7,1.114914
5/5/2015,2089.459961,1144.19998,20.76,15.81,1.118631
5/6/2015,2080.149902,1143.60001,20.82,15.77,1.134147
5/7/2015,2088,1134.19998,20.200001,15.6,1.124695
5/11/2015,2105.330078,1135.29999,20.379999,15.57,1.114442
5/12/2015,2099.120117,1145,20.74,15.81,1.122146
5/13/2015,2098.47998,1165.50003,20.610001,16.35,1.135048
5/14/2015,2121.100098,1171.8,20.530001,16.65,1.140498
5/18/2015,2129.199951,1175.19997,20.440001,16.889999,1.132618
5/19/2015,2127.830078,1158.89999,19.629999,16.379999,1.114666
5/20/2015,2125.850098,1160.80002,19.84,16.370001,1.110075
5/21/2015,2130.820068,1156.90002,20.5,16.389999,1.111185
5/26/2015,2104.199951,1139.10004,19.690001,16.02,1.088886
5/27/2015,2123.47998,1138.89999,19.48,15.96,1.090001
5/28/2015,2120.790039,1140.19997,19.559999,15.97,1.096035
6/1/2015,2111.72998,1140,20.360001,16,1.092299
6/2/2015,2109.600098,1144.59999,20.68,16.07,1.115001
6/3/2015,2114.070068,1136.39999,20.17,15.83,1.125784
6/4/2015,2095.840088,1128.39996,19.66,15.48,1.120787
6/8/2015,2079.280029,1125.7,19.709999,15.32,1.128095
6/9/2015,2080.149902,1128.2,20.209999,15.29,1.129905
6/10/2015,2105.199951,1137.79999,20.639999,15.32,1.131196
6/11/2015,2108.860107,1132.60002,20.49,15.33,1.124063
6/15/2015,2084.429932,1137.30003,20.15,15.4,1.127701
6/16/2015,2096.290039,1133.2,20.26,15.32,1.124202
6/17/2015,2100.439941,1138.49998,20.209999,15.45,1.136997
6/18/2015,2121.23999,1153.2,20.360001,15.46,1.137074
6/22/2015,2122.850098,1136.39999,20.16,15.49,1.134906
6/23/2015,2124.199951,1128.89999,20.469999,15.14,1.117219
6/24/2015,2108.580078,1125.89996,20.200001,15.19,1.120699
6/25/2015,2102.310059,1124.40002,19.98,15.17,1.120298
6/29/2015,2057.639893,1130.7,19.51,15.03,1.122297
6/30/2015,2063.110107,1123.70003,19.879999,15.03,1.113499
7/1/2015,2077.419922,1119.80003,19.1,14.9,1.103363
7/2/2015,2076.780029,1117.60002,18.93,14.95,1.108697
7/6/2015,2068.76001,1120.59998,17.73,14.99,1.104899
7/7/2015,2081.340088,1107.60002,17.76,14.43,1.100994
7/8/2015,2046.680054,1110.89996,17.379999,14.46,1.107101
7/9/2015,2051.310059,1113.60001,17.709999,14.76,1.106305
7/13/2015,2099.600098,1109.89998,17.51,14.81,1.099046
7/14/2015,2108.949951,1107.39998,17.719999,14.7,1.1008
7/15/2015,2107.399902,1101.60004,17.23,14.43,1.094355
7/16/2015,2124.290039,1097.60002,17.049999,14.35,1.088601
7/20/2015,2128.280029,1056.99997,16.690001,14.05,1.083541
7/21/2015,2119.209961,1053.70003,16.91,14.14,1.093996
7/22/2015,2114.149902,1048.00003,16.34,14.14,1.092705
7/23/2015,2102.149902,1043.30002,16.139999,14,1.098901
7/27/2015,2067.639893,1048.60001,15.65,13.92,1.109004
7/28/2015,2093.25,1050.19997,15.85,14.02,1.106599
7/29/2015,2108.570068,1051.69998,16.24,14.15,1.098406
7/30/2015,2108.629883,1042.69997,16.1,14.09,1.093924
8/3/2015,2098.040039,1040.99998,15.1,13.87,1.095602
8/4/2015,2093.320068,1043.09998,15.22,13.92,1.088898
8/5/2015,2099.840088,1039.3,15.03,13.95,1.09031
8/6/2015,2083.560059,1043.89999,14.87,13.99,1.092705
8/10/2015,2104.179932,1057.20001,14.89,14.54,1.101698
8/11/2015,2084.070068,1062.60002,14.48,14.64,1.104204
8/12/2015,2086.050049,1077.5,14.44,14.82,1.116096
8/13/2015,2083.389893,1068.60001,14.09,14.71,1.116096
8/17/2015,2102.439941,1071.29997,13.89,14.63,1.1078
8/18/2015,2096.919922,1071.10001,14.05,14.21,1.103083
8/19/2015,2079.610107,1085.50003,13.43,14.57,1.111803
8/20/2015,2035.72998,1104.40002,13.37,14.78,1.123697
8/24/2015,1893.209961,1105.29999,12.5,14.13,1.158306
8/25/2015,1867.609985,1091.60004,12.73,13.99,1.155095
8/26/2015,1940.51001,1076.69998,12.77,13.56,1.134005
8/27/2015,1987.660034,1077.30003,13.95,13.8,1.124796
8/31/2015,1972.180054,1088.2,15.89,13.99,1.122586
9/1/2015,1913.849976,1091.99997,14.81,13.94,1.129344
9/2/2015,1948.859985,1086.20003,15.09,14.02,1.121604
9/3/2015,1951.130005,1078.39996,15.34,14.02,1.112595
9/8/2015,1969.410034,1075.19997,15.02,14.12,1.120737
9/9/2015,1942.040039,1061.29997,14.52,13.93,1.12207
9/10/2015,1952.290039,1063.79997,14.93,13.99,1.129089
9/14/2015,1953.030029,1062.20001,14.39,13.79,1.130761
9/15/2015,1978.089966,1059.00002,14.57,13.77,1.12718
9/16/2015,1995.310059,1073.09998,15.36,14.22,1.129203
9/17/2015,1990.199951,1084.10004,15.23,14.42,1.140095
9/22/2015,1942.73999,1077.90001,14.92,14.14,1.112075
9/23/2015,1938.76001,1082.20001,14.44,14.12,1.118994
9/24/2015,1932.23999,1104.89998,14.59,14.44,1.117893
9/28/2015,1881.77002,1084.19998,14.38,13.94,1.123103
9/29/2015,1884.089966,1079.80003,14.61,13.97,1.125594
9/30/2015,1920.030029,1068.60001,14.68,13.87,1.117206
10/1/2015,1923.819946,1067.30003,14.58,13.9,1.119344
10/5/2015,1987.050049,1087.69997,15,14.89,1.11952
10/6/2015,1979.920044,1098.60001,15.74,15.07,1.126799
10/7/2015,1995.829956,1096.99997,15.57,15.29,1.124
10/8/2015,2013.430054,1091.39999,16.040001,14.99,1.128694
10/12/2015,2017.459961,1113.09998,15.31,15.13,1.135551
10/13/2015,2003.689941,1118.60001,15.06,15.16,1.138498
10/14/2015,1994.23999,1138.09998,15.05,15.42,1.147552
10/15/2015,2023.859985,1132.90001,15.13,15.39,1.136816
10/19/2015,2033.660034,1120.19997,14.83,15.11,1.132901
10/20/2015,2030.77002,1127.30003,14.73,15.19,1.135396
10/21/2015,2018.939941,1117.30003,14.43,14.99,1.134803
